Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1382.298	-1544.323	162.0256	2.481338	0.6164065
6	-1392.085	-1554.178	162.0922	2.422776	0.5932346
12	-1382.436	-1543.312	160.8757	1.731191	2.203341
18	-1394.734	-1555.426	160.6915	1.750045	2.309609
24	-1382.528	-1544.708	162.1799	2.181386	0.8498307
30	-1383.928	-1545.325	161.3978	1.694439	1.881843
36	-1387.202	-1545.787	158.5847	1.413735	3.777092
42	-1377.368	-1539.485	162.1172	2.157338	0.9477216
48	-1373.688	-1535.696	162.0082	2.091015	1.117969
54	-1383.205	-1544.318	161.1124	1.757112	2.031403
60	-1388.017	-1549.721	161.7043	2.010988	1.434657
66	-1379.972	-1541.677	161.7055	1.86597	1.542894
72	-1382.492	-1544.558	162.0666	1.995067	1.151533
78	-1386.945	-1549.011	162.0666	1.995067	1.151533
84	-1380.013	-1542.045	162.032	1.967326	1.205658
90	-1388.173	-1550.152	161.9791	2.020275	1.205658
96	-1388.294	-1550.027	161.7331	1.939109	1.467531
102	-1388.569	-1550.694	162.125	2.308662	0.753432
108	-1375.565	-1537.608	162.0427	2.251797	0.9262548
114	-1379.695	-1541.686	161.9909	2.275226	0.9565633
120	-1382.718	-1544.778	162.06	1.942444	1.202997
126	-1380.01	-1541.495	161.4846	1.795191	1.752418
132	-1367.932	-1529.47	161.538	1.851613	1.674859
138	-1375.827	-1537.626	161.7992	1.927311	1.426032
144	-1392.39	-1554.174	161.7835	1.897289	1.460968
150	-1383.498	-1545.09	161.5917	1.747756	1.710482
156	-1375.882	-1537.055	161.1731	1.765803	1.985248
162	-1383.334	-1544.567	161.2336	1.753069	1.953213
168	-1382.947	-1543.533	160.586	1.550399	2.502224
174	-1383.348	-1544.215	160.8676	1.70965	2.222538
180	-1379.5	-1540.066	160.566	1.521625	2.532616
186	-1378.705	-1537.851	159.1464	1.474777	3.415378
192	-1371.649	-1531.618	159.969	1.315345	3.022727
198	-1371.417	-1531.86	160.4437	1.562818	2.583068
204	-1372.308	-1531.893	159.5851	1.479147	3.15404
210	-1376.213	-1535.949	159.7366	1.391716	3.115951
216	-1373.516	-1533.61	160.0948	1.414852	2.887148
222	-1366.677	-1525.818	159.1405	1.503935	3.401757
228	-1374.514	-1533.691	159.1775	1.45406	3.409279
234	-1371.557	-1530.319	158.762	1.401633	3.681687
240	-1369.472	-1528.828	159.3565	1.404517	3.333314
246	-1375.895	-1535.445	159.5493	1.702703	3.042064
252	-1373.105	-1530.601	157.4959	1.33536	4.441694
258	-1370.299	-1529.331	159.032	1.361882	3.548092
264	-1372.731	-1530.544	157.8134	1.332357	4.264055
270	-1380.646	-1542.307	161.6613	1.824294	1.605881
276	-1384.937	-1545.362	160.4245	1.752484	2.476825
282	-1375.877	-1537.414	161.5366	1.596559	1.853863
288	-1374.994	-1536.732	161.7383	1.935873	1.465974
294	-1375.043	-1536.238	161.1947	1.758933	1.975394
300	-1384.784	-1546.911	162.1275	1.813413	1.25488
306	-1377.854	-1539.863	162.0089	1.983648	1.211465
312	-1382.885	-1544.769	161.8849	1.942336	1.34726
318	-1380.04	-1541.924	161.8838	1.943406	1.34726
324	-1374.373	-1535.819	161.4466	1.858403	1.73475
330	-1381.718	-1542.755	161.0371	1.892277	1.991567
336	-1381.082	-1542.541	161.4592	1.781266	1.779855
342	-1380.859	-1541.856	160.9965	1.727523	2.127203
348	-1378.579	-1539.499	160.9196	1.58316	2.270429
354	-1372.305	-1533.38	161.0749	1.654017	2.124004
360	-1377.187	-1538.15	160.9631	1.726361	2.149757
366	-1388.994	-1550.799	161.805	1.791125	1.524633
372	-1390.73	-1551.776	161.0459	1.73382	2.090714
378	-1395.842	-1557.319	161.4774	1.790538	1.760726
384	-1387.287	-1549.208	161.9215	1.901947	1.350254
390	-1382.649	-1544.579	161.9303	1.893129	1.350254
396	-1376.166	-1538.157	161.9908	1.893129	1.30166
402	-1385.629	-1547.634	162.0057	2.056869	1.150713
408	-1387.011	-1548.694	161.6827	2.018375	1.4455
414	-1390.764	-1552.531	161.7673	1.947101	1.435329
420	-1387.718	-1549.253	161.5349	1.827492	1.694246
426	-1393.577	-1555.263	161.6868	1.953576	1.491527
432	-1397.316	-1559.11	161.7939	1.869889	1.47389
438	-1385.335	-1546.316	160.9807	1.71884	2.143208
444	-1378.681	-1539.766	161.085	1.728154	2.068693
450	-1391	-1552.238	161.2381	1.894445	1.854276
456	-1388.772	-1550.321	161.5497	1.724589	1.756294
462	-1388.52	-1548.677	160.1565	1.560232	2.761322
468	-1390.104	-1550.977	160.8731	1.553817	2.318894
474	-1383.555	-1544.34	160.7854	1.454536	2.43732
480	-1387.383	-1547.692	160.309	1.498418	2.705802
486	-1395.652	-1556.142	160.4905	1.546442	2.564145
492	-1392.895	-1552.982	160.087	1.5847	2.788788
498	-1389.324	-1549.89	160.5662	1.804883	2.354403
504	-1381.22	-1541.082	159.8611	1.627816	2.899641
510	-1388.893	-1549.492	160.5992	1.608417	2.457591
516	-1400.259	-1560.928	160.669	1.538645	2.457591
522	-1390.81	-1551.051	160.2412	1.729217	2.605401
528	-1399.653	-1560.494	160.8412	1.665745	2.267729
534	-1389.526	-1549.697	160.1715	1.526176	2.77296
540	-1397.097	-1557.481	160.3841	1.503846	2.656335
546	-1389.661	-1549.342	159.681	1.608854	3.019431
552	-1386.874	-1546.587	159.7133	1.576537	3.019431
558	-1375.681	-1535.818	160.1374	1.527156	2.793147
564	-1379.838	-1540.067	160.229	1.521684	2.740532
570	-1382.687	-1542.476	159.7889	1.402463	3.07835
576	-1378.518	-1538.802	160.2847	1.402463	2.779323
582	-1385.239	-1543.544	158.3056	1.255371	4.02797
588	-1378.735	-1537.555	158.8192	1.255494	3.733073
594	-1372.28	-1529.982	157.7023	1.26215	4.366559
600	-1381.702	-1540.403	158.7012	1.287822	3.782497
606	-1378.499	-1538.422	159.9232	1.346841	3.031283
612	-1371.609	-1532.123	160.5142	1.507874	2.57338
618	-1374.031	-1534.434	160.4033	1.393532	2.712278
624	-1380.951	-1538.186	157.2342	1.123611	4.707518
630	-1374.597	-1531.016	156.4185	1.166347	5.137676
636	-1395.515	-1553.521	158.0064	1.32429	4.159115
642	-1395.278	-1553.013	157.7342	1.216203	4.374488
648	-1394.365	-1553.778	159.4131	1.382625	3.312848
654	-1366.516	-1527.025	160.5086	1.959904	2.292338
660	-1371.565	-1530.358	158.7935	1.666434	3.509632
666	-1378.768	-1535.927	157.159	1.367787	4.612829
672	-1377.673	-1534.965	157.2916	1.235208	4.612829
678	-1379.486	-1538.345	158.8582	1.370924	3.643777
684	-1383.959	-1542.869	158.9093	1.527323	3.523192
690	-1378.134	-1536.59	158.4556	1.707052	3.682232
696	-1387.979	-1547.87	159.8911	1.678112	2.851088
702	-1383.179	-1543.209	160.0297	1.526846	2.858722
708	-1388.15	-1548.318	160.1682	1.596638	2.731876
714	-1386.281	-1546.223	159.9423	1.524922	2.912744
