Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
6264	-1398.762	-1560.424	161.6622	0.0356727	0.0241949	0.0765233	0.0124445	0.00392096	0.000551167	0.00326527	0.0211647	0.0164091	0.0196333	0.0121394	0.00805915	0.0152762	0.00301768	0.0154937	0.0200875	0.0255845	0.0336321	0.0102967	0.0353516	0.00262619	0.0226502	0.0107711	0.0167342	0.00816243	0.0137964	0.00699712	0.0035557	0.0243016	0.0067898	0.0134881	0.0129916	0.00277806	0.0117695	0.00910758	0.00573233	0.00976494	0.0438255	0.00247413	0.0069563	0.0142154	0.032541	0.00791587	0.00616004	0.0215068	0.0430372	0.0194347	0.0151968	0.0291602	0.0210433	0.0190615	0.0334828	0.0165593	0.0164903	0.0567865	0.00519854	0.0147698	0.0205627	0.00808556	0.0061996	0.0654166	0.0306726	0.0144707	0.0368049	0.000688731	0.0269969	0.00396923	0.00355695	0.0021866	0.0130479	0.00967707	0.0021527	0.0067685	0.0806593	0.0324723	0.0213311	0.000236478	0.0040402	0.0188841	0.0128558	0.0117838	0.00188469	0.0144913	0.00316219	0.00797384	0.00825848	0.020931	0.017885	0.0144769	0.00120654	0.0124834	0.021089	0.0290928	0.0774951	0.287274	0.677639	1.47571	3.481	12.904	1.849278	0.022478	0.0152456	0.0482186	0.0078415	0.00247066	0.0003473	0.0020575	0.0133362	0.0103397	0.0123713	0.00764926	0.00507821	0.0096258	0.00190149	0.00976283	0.0126575	0.0161212	0.0211922	0.00648812	0.0222757	0.00165481	0.0142723	0.00678705	0.0105445	0.00514329	0.00869337	0.00440901	0.00224051	0.0153128	0.00427837	0.0084991	0.00818624	0.0017505	0.00741616	0.00573884	0.00361204	0.00615305	0.0276152	0.00155899	0.00438328	0.00895736	0.0205047	0.00498793	0.00388155	0.0135518	0.0271185	0.0122461	0.00957574	0.0183743	0.0132598	0.012011	0.0210981	0.0104343	0.0103908	0.0357822	0.00327569	0.00930669	0.0129569	0.00509485	0.00390648	0.0412201	0.0193274	0.00911822	0.0231914	0.000433981	0.0170112	0.00250108	0.00224129	0.00137781	0.00822171	0.00609769	0.00135645	0.00426495	0.0508248	0.0204613	0.0134411	0.000149009	0.0025458	0.0118992	0.00810063	0.00742521	0.00118757	0.00913119	0.00199255	0.00502445	0.00520381	0.013189	0.0112696	0.00912211	0.000760261	0.00786598	0.0132885	0.0183318	1.587006
6300	-1379.719	-1541.735	162.0154	0.000491369	0.0799164	0.00755944	0.00659285	0.000994757	0.0117422	0.0107744	0.0109772	0.00482748	0.0274969	0.00136509	0.00786996	0.0169438	0.00276198	0.0237134	0.000316825	0.0094682	0.0408049	0.000944981	0.0331754	0.00165821	0.0149791	0.000583522	0.00389613	0.00399608	0.00715393	0.00112295	0.00584419	0.00795966	0.0041627	0.0158386	0.00196621	0.00735214	0.00446712	0.00775652	0.000890327	0.00724564	0.0373265	0.0022237	0.000122276	0.00693263	0.0148235	0.00117564	0.00270521	0.021178	0.0105739	0.0148776	0.013361	0.0123887	0.00229937	0.0193961	0.00316884	0.0214072	0.00718746	0.028681	0.00979802	0.0365289	0.00407759	0.00906866	0.00320895	0.0104295	0.000992025	0.00799405	0.0324998	0.00597122	0.00314705	0.00779402	0.00735648	0.0093152	0.00179543	0.00119563	0.0017654	0.0469754	0.0105118	0.0067161	0.00991547	0.0028701	0.00431664	0.0112849	0.0114518	0.00166092	0.00745029	0.00924128	0.000878777	0.000717983	0.0044324	0.0405636	0.0206538	0.0137018	0.0434613	0.00371145	0.00635683	0.00306879	0.0490847	0.229917	0.632153	1.5819	4.3494	20.373	2.17948	0.000477838	0.0777156	0.00735126	0.00641129	0.000967363	0.0114189	0.0104777	0.0106749	0.00469454	0.0267397	0.0013275	0.00765324	0.0164772	0.00268592	0.0230603	0.0003081	0.00920746	0.0396811	0.000918957	0.0322618	0.00161255	0.0145666	0.000567453	0.00378884	0.00388603	0.00695692	0.00109202	0.00568325	0.00774046	0.00404806	0.0154025	0.00191206	0.00714968	0.0043441	0.00754292	0.000865809	0.0070461	0.0362985	0.00216246	0.000118909	0.00674171	0.0144152	0.00114326	0.00263071	0.0205948	0.0102827	0.0144679	0.0129931	0.0120476	0.00223605	0.0188619	0.00308157	0.0208176	0.00698953	0.0278912	0.00952819	0.0355229	0.0039653	0.00881892	0.00312058	0.0101423	0.000964706	0.0077739	0.0316048	0.00580678	0.00306039	0.00757938	0.00715389	0.00905867	0.00174598	0.0011627	0.00171679	0.0456818	0.0102223	0.00653115	0.00964241	0.00279106	0.00419777	0.0109741	0.0111365	0.00161518	0.00724512	0.00898678	0.000854576	0.00069821	0.00431034	0.0394466	0.020085	0.0133244	0.0422644	0.00360924	0.00618177	0.00298428	1.028319
6336	-1381.435	-1541.926	160.4903	0.0192947	0.0972929	0.0225396	0.0277772	0.00550046	0.0100976	0.0113061	0.00560296	0.00931304	0.0300721	0.0163003	0.0321683	0.00589155	0.0138066	0.0518799	0.0308173	0.00824394	0.0598232	0.00592648	0.0767718	0.00485864	0.0364733	0.00169166	0.0104922	0.0225761	0.0189761	0.00143861	0.00811471	0.0201367	0.00187148	0.039261	0.00339228	0.00326234	0.0246003	0.0232695	0.020875	0.00802325	0.040515	0.0125466	0.00328595	0.0211697	0.0672828	0.00524406	0.0205941	0.0647416	0.0687259	0.0269931	0.0250196	0.00962208	0.0118727	0.0351956	0.0266311	0.0440019	0.0278677	0.0212459	0.00551327	0.0863893	0.0110274	0.0213254	0.019218	0.0788007	0.0205141	0.0446845	0.123508	0.0123675	0.0210287	0.00982522	0.0352525	0.00328585	0.0468875	0.026082	0.0117545	0.0892279	0.0324102	0.0163484	0.0264272	0.0247735	0.0123028	0.0205519	0.0132195	0.0167133	0.0123826	0.01645	0.00142617	0.0357042	0.00413356	0.106767	0.0559205	0.078378	0.0515029	0.0358919	0.00506505	0.0010563	0.115761	0.349379	0.720306	1.3883	2.86222	8.63848	1.5591	0.00754755	0.0380584	0.00881688	0.0108657	0.00215163	0.00394993	0.00442265	0.00219173	0.00364301	0.0117634	0.00637625	0.0125834	0.00230462	0.00540076	0.020294	0.0120549	0.00322481	0.0234012	0.00231828	0.0300311	0.00190057	0.0142674	0.000661731	0.00410428	0.00883117	0.00742293	0.000562746	0.00317426	0.00787695	0.000732073	0.0153579	0.00132697	0.00127614	0.00962296	0.00910241	0.00816575	0.00313848	0.0158484	0.0049079	0.00128537	0.00828103	0.0263192	0.00205133	0.00805586	0.0253252	0.0268837	0.010559	0.00978701	0.0037639	0.00464428	0.0137676	0.0104174	0.0172124	0.0109011	0.00831081	0.00215664	0.0337932	0.00431362	0.00834193	0.00751758	0.0308247	0.00802455	0.0174794	0.0483131	0.00483784	0.00822586	0.00384336	0.0137899	0.00128534	0.0183411	0.0102026	0.00459803	0.0349036	0.012678	0.00639506	0.0103376	0.00969073	0.00481252	0.00803937	0.0051711	0.00653779	0.00484375	0.00643482	0.00055788	0.0139665	0.00161694	0.0417645	0.0218746	0.0306594	0.0201466	0.0140399	0.00198131	0.000413197	2.556412
6372	-1399.827	-1561.847	162.0193	0.0243493	0.0486094	0.0429726	0.0157981	0.00750234	0.00923542	0.0149734	0.00151265	0.0047996	0.0252104	0.0228399	0.00983166	0.0205764	0.019675	0.00555727	0.00437606	0.00357405	0.0221691	0.0226892	0.0249666	0.00406592	0.0173312	0.00872475	0.0054802	0.0193068	0.0119506	0.00735604	0.0105527	0.0152593	0.0147323	0.017551	0.000117245	0.00384549	0.0195258	0.015436	0.0101332	0.00786667	0.032073	0.00377161	0.000641376	0.0045268	0.0135454	0.000186426	0.0116404	0.0157151	0.0449576	0.0211416	0.0110938	0.0314297	0.0216741	0.027827	0.00604402	0.0206456	0.022505	0.0147154	0.000341047	0.00519041	0.0120309	0.00529348	0.0154601	0.0779365	0.0178359	0.0072576	0.00561619	0.00158099	0.017865	0.0140057	0.0187377	0.0110353	0.0105875	0.00770323	0.0171442	0.0357231	0.0288378	0.0211407	0.0213731	0.000144469	0.0024252	0.00759863	0.00793596	0.00294895	0.00567092	0.0255819	0.00154856	0.0228777	0.0103082	0.0221898	0.00693876	0.0117465	0.00497339	0.00905918	0.00943512	0.00285522	0.0826764	0.296486	0.684345	1.46125	3.37284	12.0954	1.802481	0.0180162	0.0359664	0.0317957	0.0116891	0.00555102	0.00683334	0.0110789	0.00111922	0.00355125	0.0186533	0.0168994	0.00727451	0.0152246	0.0145576	0.00411186	0.00323787	0.00264446	0.0164031	0.0167879	0.0184729	0.0030084	0.0128235	0.0064555	0.00405483	0.0142852	0.00884234	0.00544278	0.00780798	0.0112904	0.0109005	0.0129861	8.67499e-05	0.0028453	0.0144473	0.0114212	0.00749759	0.0058206	0.023731	0.00279064	0.000474558	0.0033494	0.0100223	0.000137938	0.00861279	0.0116277	0.0332644	0.0156428	0.00820834	0.0232551	0.0160368	0.0205893	0.00447201	0.0152758	0.0166516	0.010888	0.000252343	0.00384042	0.00890175	0.00391668	0.011439	0.0576657	0.0131969	0.00536994	0.00415545	0.00116979	0.0132185	0.0103629	0.0138641	0.00816508	0.00783377	0.00569967	0.0126851	0.0264318	0.0213373	0.0156421	0.0158141	0.000106893	0.00179442	0.00562228	0.00587186	0.00218194	0.00419595	0.0189282	0.00114579	0.0169274	0.00762707	0.0164184	0.00513403	0.00869134	0.00367984	0.00670294	0.0069811	0.0021126	1.351523
6408	-1378.845	-1538.442	159.5965	0.0140173	0.119997	0.0225198	0.0171294	0.00629713	0.0403665	0.0132315	0.0282359	0.0365761	0.028168	0.0381933	0.0129789	0.0229177	0.0220645	0.0496935	0.00976904	0.0211815	0.075062	0.00945677	0.0697079	0.00399761	0.0269671	0.00221188	0.00332391	0.0548608	0.027174	0.00102554	0.0198032	0.0167251	0.0105839	0.0564426	0.00429302	0.00958438	0.0282098	0.039143	0.0207497	0.00109591	0.0482643	0.0129402	0.0113454	0.0169734	0.0495704	0.000220025	0.025873	0.0489714	0.113537	0.0585038	0.0147954	0.0278021	0.00900475	0.0193941	0.0522817	0.000658163	0.0532056	0.0316795	0.000738682	0.102245	0.0233621	0.00446884	0.0023101	0.0147621	0.0302069	0.0363366	0.147556	0.0435732	0.0391914	0.0252059	0.0303358	0.0131658	0.0445154	0.0722816	0.0266142	0.0975565	0.0895679	0.0187023	0.0539247	0.0676994	0.0156026	0.0366498	0.00967632	0.018747	0.00130356	0.0184112	0.0145191	0.00620301	0.0120628	0.0798785	0.0483428	0.0134623	0.200207	0.0128761	0.0665715	0.0146104	0.124856	0.362508	0.728643	1.37241	2.75856	8.0092	1.504411	0.00447521	0.0383107	0.00718973	0.00546877	0.00201044	0.0128875	0.00422433	0.00901465	0.0116774	0.00899298	0.0121937	0.00414366	0.00731677	0.00704436	0.0158653	0.00311889	0.00676246	0.0239645	0.00301919	0.0222551	0.00127629	0.00860957	0.00070617	0.0010612	0.017515	0.00867563	0.000327418	0.00632241	0.00533969	0.00337903	0.01802	0.0013706	0.00305993	0.00900633	0.0124969	0.0066246	0.000349882	0.015409	0.00413133	0.00362215	0.00541896	0.015826	7.02456e-05	0.00826027	0.0156347	0.036248	0.0186781	0.00472361	0.00887617	0.00287488	0.0061918	0.0166916	0.000210127	0.0169865	0.0101141	0.000235834	0.0326429	0.00745864	0.00142673	0.000737529	0.00471299	0.00964393	0.0116009	0.047109	0.0139113	0.0125123	0.0080473	0.0096851	0.00420334	0.0142121	0.0230768	0.00849691	0.0311461	0.0285957	0.00597094	0.0172161	0.0216139	0.00498131	0.0117009	0.00308929	0.00598522	0.000416178	0.005878	0.00463542	0.00198039	0.00385119	0.0255022	0.0154341	0.004298	0.0639185	0.00411087	0.0212538	0.00466455	3.132219
6444	-1387.196	-1548.122	160.9259	0.0217288	0.12485	0.00954733	0.0380951	0.00609695	0.0184426	0.00857031	0.00996419	0.0068569	0.020961	0.0451654	0.0136773	0.0160849	0.0394232	0.0495844	0.00879375	0.0147272	0.0574739	0.00180239	0.0358718	0.00416044	0.0227698	0.00869685	0.00779318	0.0156092	0.0329981	0.00266481	0.00904093	0.0143612	0.00569689	0.0309751	0.0149438	0.0315569	0.0179795	0.021722	0.0317688	0.000396205	0.0259244	0.0232096	0.000743901	0.0143025	0.0428611	0.00401665	0.0113951	0.047601	0.0877661	0.0187411	0.023817	0.00662922	0.0109498	0.0228185	0.0315608	0.037176	0.0207947	0.0197917	0.00156092	0.076162	0.034438	0.00849949	0.00480338	0.00879167	0.0452001	0.0273179	0.0850777	0.0247921	0.00458758	0.0419107	0.0423811	0.0115846	0.032916	0.0103146	0.0268894	0.0282687	0.041789	0.0233672	0.0377588	0.0405027	0.0350619	0.0228486	0.010202	0.0111705	0.00484633	0.013785	0.00331044	0.0367439	0.00813008	0.0571474	0.00571132	0.00670874	0.0880138	0.0193934	0.024709	0.00986482	0.117203	0.351495	0.721664	1.38569	2.84499	8.53221	1.55015	0.00949889	0.0545791	0.00417367	0.0166535	0.00266532	0.00806228	0.00374657	0.00435591	0.00299754	0.00916325	0.0197444	0.0059791	0.0070316	0.0172341	0.0216761	0.00384424	0.00643808	0.0251251	0.000787927	0.0156816	0.00181876	0.00995396	0.00380188	0.00340684	0.00682368	0.0144253	0.00116494	0.0039523	0.00627807	0.00249043	0.013541	0.00653279	0.0137953	0.00785986	0.00949592	0.0138879	0.000173204	0.011333	0.0101462	0.000325201	0.00625244	0.018737	0.0017559	0.00498144	0.0208091	0.0383675	0.00819281	0.0104118	0.002898	0.00478677	0.00997526	0.013797	0.0162517	0.00909053	0.00865208	0.000682367	0.0332947	0.0150548	0.0037156	0.00209983	0.00384333	0.0197595	0.0119422	0.0371922	0.010838	0.00200549	0.0183215	0.0185272	0.00506426	0.0143894	0.00450908	0.0117549	0.0123578	0.0182683	0.0102151	0.0165065	0.017706	0.0153275	0.00998843	0.00445987	0.00488327	0.0021186	0.00602621	0.00144718	0.0160628	0.00355412	0.0249823	0.00249674	0.00293277	0.0384758	0.00847793	0.0108017	0.00431247	2.287512
6480	-1386.801	-1548.169	161.368	0.0137685	0.0553625	0.00697535	0.0116145	0.00578029	0.0045742	0.011173	0.00696815	0.0327121	0.0273745	0.018368	0.0204779	0.015565	0.0148737	0.0254732	0.00463521	0.0120518	0.0467303	0.0147336	0.0403571	0.0112315	0.0222155	0.00264411	0.00312028	0.027068	0.0144332	0.000924972	0.0219814	0.0101309	0.0132372	0.010275	0.0181542	0.0212735	0.0223537	0.00560856	0.00960414	0.0108635	0.0267076	0.00687544	0.00994465	0.0157958	0.056565	0.0042997	0.00881886	0.0162094	0.0474661	0.024686	0.0452553	0.0799796	0.0107951	0.0315574	0.0282175	0.0391246	0.0100841	0.0730368	0.0340186	0.0161043	0.0118513	0.0152436	0.0233418	0.00791699	0.00240076	0.00300463	0.0601414	0.0214817	0.0465353	0.0159955	0.0187802	0.00750157	0.042047	0.0163296	0.00166406	0.0221918	0.0245187	0.0144343	0.0109759	0.0883146	0.00710184	0.0153376	0.00505131	0.0290818	0.00386564	0.00565184	0.0142186	0.021579	0.030831	0.0331254	0.00824817	0.00177911	0.0654156	0.00741574	0.0144757	0.0187728	0.103085	0.330167	0.707707	1.41301	3.02877	9.70073	1.642958	0.00710871	0.0285837	0.00360138	0.00599659	0.00298437	0.00236166	0.00576862	0.00359767	0.0168893	0.0141335	0.0094834	0.0105728	0.00803625	0.0076793	0.0131519	0.00239316	0.00622236	0.0241269	0.00760699	0.0208364	0.00579882	0.0114699	0.00136516	0.001611	0.0139753	0.00745188	0.000477565	0.011349	0.00523062	0.00683439	0.00530501	0.00937305	0.0109835	0.0115413	0.00289571	0.00495863	0.00560883	0.0137892	0.0035498	0.00513444	0.00815538	0.0292046	0.00221994	0.00455319	0.00836892	0.0245068	0.0127454	0.0233654	0.0412936	0.00557354	0.0162931	0.0145687	0.0202001	0.00520644	0.037709	0.0175639	0.00831468	0.00611884	0.00787028	0.0120514	0.00408756	0.00123952	0.00155129	0.0310511	0.011091	0.0240262	0.00825849	0.00969622	0.00387307	0.0217089	0.008431	0.000859154	0.0114576	0.012659	0.00745245	0.0056669	0.045597	0.00366669	0.00791884	0.002608	0.015015	0.00199584	0.00291806	0.00734111	0.0111413	0.0159181	0.0171027	0.00425854	0.000918558	0.0337742	0.00382876	0.00747384	0.00969245	1.936852
6516	-1390.678	-1552.684	162.0056	0.00630629	0.0196341	0.00884591	0.00656022	0.00232758	0.00529962	0.00182233	0.0158607	0.0149554	0.0108891	0.0179474	0.0103074	0.00585938	0.00417103	0.011786	0.00458565	0.0304846	0.00615291	0.00616726	0.038563	0.00180238	0.0115869	0.00353055	0.0167741	0.0207679	0.0140426	0.0052673	0.0103863	0.00959461	0.00381141	0.0125226	0.00670045	0.0092936	0.00947165	0.00673055	0.0127632	0.00731073	0.0163229	0.00523441	0.0027148	0.00825232	0.0410946	0.00106087	0.00996237	0.0248182	0.0473424	0.00423734	0.0128497	0.0927104	0.00505444	0.00824139	0.0150818	0.0152666	0.00541942	0.0532555	0.0157398	0.0190731	0.0215551	0.00383807	0.00872878	0.015768	0.000234347	0.0015069	0.026087	0.0477937	0.0132309	0.00605453	0.0114713	0.00557585	0.0177074	0.0140697	0.000632235	0.00737004	0.00360964	0.000890786	0.0134914	0.0368824	0.0068606	0.00831049	0.00371443	0.00912668	0.00529598	0.00560321	0.00932329	0.00891906	0.0277543	0.00123409	0.00742958	4.23778e-05	0.0244428	0.00197101	0.00719472	0.00337725	0.0610656	0.255758	0.653512	1.53019	3.90994	16.3758	2.02156	0.00533657	0.016615	0.00748567	0.00555145	0.00196966	0.00448469	0.00154211	0.0134218	0.0126557	0.00921471	0.0151876	0.00872238	0.00495838	0.00352964	0.00997365	0.00388051	0.0257969	0.00520677	0.00521892	0.0326332	0.00152523	0.00980515	0.00298766	0.0141947	0.0175744	0.0118832	0.00445735	0.00878922	0.00811923	0.00322532	0.010597	0.00567012	0.00786451	0.00801518	0.00569559	0.0108006	0.00618655	0.0138129	0.00442951	0.00229734	0.00698335	0.0347755	0.000897735	0.00843045	0.0210019	0.0400625	0.00358576	0.0108738	0.0784542	0.00427721	0.0069741	0.0127627	0.012919	0.00458607	0.0450663	0.0133195	0.0161402	0.0182406	0.00324789	0.00738655	0.0133434	0.000198311	0.00127518	0.0220756	0.0404444	0.0111964	0.00512352	0.00970736	0.00471845	0.0149845	0.0119062	0.000535016	0.00623674	0.00305458	0.000753809	0.0114168	0.031211	0.00580564	0.00703257	0.00314326	0.00772326	0.00448161	0.0047416	0.00788964	0.00754757	0.0234865	0.00104432	0.00628713	3.58613e-05	0.0206842	0.00166792	0.00608838	0.00285793	1.181713
6552	-1391.11	-1550.939	159.8291	0.0361004	0.125302	0.0537474	0.0135379	0.00968494	0.00807769	0.0235352	0.0369872	0.0194641	0.0331929	0.0323208	0.00939048	0.026032	0.0243718	0.0518177	0.00844985	0.0685008	0.079735	0.0394302	0.0431428	0.0105423	0.00267602	0.00457714	0.0136462	0.037511	0.0198047	0.00454389	0.0347755	0.0198999	0.00126128	0.00986183	0.0429407	0.0167463	0.0195294	0.0976393	0.028165	0.0161218	0.0515031	0.00153171	0.0116905	0.0298766	0.0382919	0.0239925	0.010364	0.0596481	0.051607	0.0854257	0.00179714	0.0337703	0.00438007	0.051673	0.0217787	0.00134983	0.0221669	0.0237717	0.00762069	0.0658803	0.0407496	0.00850992	0.00745582	0.00403714	0.0259321	0.024319	0.131941	0.016381	0.0509788	0.0104738	0.0365984	0.00277602	0.0416003	0.0137083	0.019	0.111286	0.0843183	0.0213642	0.0129856	0.0196581	0.0151212	0.0384561	0.0324697	0.069843	0.0202614	0.0046554	0.0106372	0.0320338	0.00812683	0.0183684	0.0203755	0.0382072	0.177302	0.0251641	0.0393398	0.0465892	0.127467	0.366185	0.730942	1.3681	2.73086	7.84514	1.489445	0.0120246	0.0417366	0.0179026	0.00450933	0.00322594	0.00269058	0.00783929	0.01232	0.00648328	0.0110562	0.0107657	0.00312786	0.00867097	0.00811795	0.0172599	0.00281455	0.0228168	0.0265588	0.0131337	0.0143704	0.00351151	0.000891351	0.00152459	0.00454538	0.0124945	0.00659671	0.00151352	0.0115833	0.00662843	0.000420116	0.00328486	0.014303	0.00557798	0.00650501	0.0325225	0.00938142	0.00536999	0.0171551	0.000510194	0.00389398	0.00995154	0.0127546	0.00799162	0.00345213	0.0198681	0.0171897	0.0284543	0.000598607	0.0112485	0.00145895	0.0172117	0.00725424	0.000449614	0.00738353	0.00791809	0.00253836	0.0219439	0.0135732	0.00283456	0.00248345	0.00134472	0.00863768	0.00810038	0.0439479	0.00545632	0.0169804	0.00348871	0.0121905	0.000924659	0.0138566	0.00456607	0.00632868	0.0370682	0.0280854	0.00711616	0.00432533	0.0065479	0.0050367	0.0128093	0.0108153	0.0232639	0.00674883	0.00155066	0.00354313	0.0106701	0.00270695	0.00611829	0.00678684	0.0127264	0.0590573	0.00838186	0.0131036	0.0155183	3.002207
6588	-1385.73	-1546.301	160.5711	0.0591036	0.11744	0.0294989	0.00847214	0.00694378	0.00243147	0.0238126	0.0158376	0.00162184	0.0555953	0.0151134	0.0254374	0.0389129	0.0080287	0.0278571	0.0135858	0.0160696	0.0501905	0.0277709	0.0869491	0.0159157	0.00903719	0.00408264	0.0110155	0.0501807	0.0307574	0.0109445	0.0466573	0.0151763	0.0190089	0.00951557	0.00841293	0.0207852	0.0208948	0.0227648	0.0143919	0.0191925	0.0448872	0.00424992	0.00911138	0.0150486	0.0349822	0.00217722	0.011202	0.0284136	0.071966	0.0422657	0.0231885	0.183805	0.00991289	0.0345026	0.00226205	0.0443801	0.0332787	0.108425	0.029603	0.00833429	0.00398996	0.0376365	0.00224309	0.00342726	0.00271081	0.0110602	0.0427119	0.03962	0.0508339	0.0350021	0.0155863	0.00739477	0.0273178	0.0061539	0.0273172	0.0240194	0.0024361	0.0198446	0.0288011	0.114329	0.00433761	0.0274735	0.027488	0.0371965	0.0195554	0.0186419	0.00566327	0.0132424	0.0291167	0.00613467	0.0306093	0.0115525	0.0580793	0.0263024	0.0201831	0.0171031	0.129468	0.368977	0.732675	1.36486	2.7102	7.72393	1.478187	0.0231188	0.0459373	0.0115387	0.00331394	0.00271611	0.000951087	0.00931447	0.00619497	0.000634392	0.0217465	0.00591172	0.00995002	0.0152211	0.00314048	0.0108965	0.00531416	0.00628572	0.0196324	0.0108628	0.0340107	0.00622555	0.00353496	0.00159695	0.00430879	0.0196285	0.012031	0.00428101	0.0182503	0.0059363	0.00743546	0.00372208	0.00329078	0.00813026	0.00817316	0.0089046	0.00562951	0.00750728	0.0175579	0.00166239	0.00356398	0.00588638	0.0136835	0.000851634	0.00438176	0.0111142	0.02815	0.0165325	0.00907035	0.0718965	0.0038775	0.0134959	0.000884816	0.0173596	0.0130172	0.0424114	0.0115794	0.00326002	0.0015607	0.0147218	0.0008774	0.0013406	0.00106035	0.00432626	0.0167071	0.0154976	0.019884	0.0136913	0.0060967	0.00289252	0.0106855	0.00240714	0.0106853	0.00939536	0.000952896	0.00776234	0.0112658	0.0447208	0.00169669	0.0107464	0.0107521	0.0145497	0.00764925	0.0072919	0.00221523	0.00517986	0.0113892	0.00239962	0.011973	0.00451886	0.0227181	0.0102884	0.00789475	0.00668998	2.556518
